id,reporter_id,target_id,subscription_id,type,status,created_at,resolved_at,resolution,self_complaint,subscription_missing
829,447,477,45,wrong_credentials,in_progress,2023-07-20 16:05:01+00:00,,,0,0
830,439,1992,114,owner_unresponsive,resolved,2023-12-11 00:30:59+00:00,2024-10-09 17:07:52+00:00,owner_warned,0,0
831,1290,786,223,access_denied,open,2025-02-05 07:42:54+00:00,,,0,0
832,45,1232,63,access_denied,in_progress,2023-11-20 14:56:59+00:00,,,0,0
833,568,208,385,subscription_inactive,resolved,2021-04-15 04:35:54+00:00,2023-02-10 23:54:36+00:00,,0,0
834,307,1767,147,wrong_credentials,resolved,2021-07-23 19:47:45+00:00,2023-08-24 16:39:08+00:00,no_action,0,0
835,1518,1619,249,fraud_suspicion,open,2023-09-15 14:50:34+00:00,,,0,0
836,734,1864,347,wrong_credentials,resolved,2023-12-31 06:55:57+00:00,2024-12-05 16:22:21+00:00,owner_warned,0,0
837,678,145,272,access_denied,open,2021-07-09 14:31:49+00:00,,,0,0
838,622,630,338,access_denied,resolved,2022-11-11 10:01:15+00:00,2025-02-13 06:13:01+00:00,owner_warned,0,0
839,191,1863,53,subscription_inactive,resolved,2022-04-11 10:42:32+00:00,2024-03-01 20:15:54+00:00,refunded,0,0
840,936,950,58,owner_unresponsive,resolved,2023-05-22 11:20:00+00:00,2024-07-16 11:36:33+00:00,,0,0
841,953,879,334,access_denied,escalated,2024-04-14 12:55:08+00:00,,,0,0
842,1890,1161,157,access_denied,resolved,2023-02-26 13:23:14+00:00,2024-01-07 06:40:20+00:00,,0,0
843,1787,1229,266,wrong_credentials,open,2022-09-15 07:19:50+00:00,,,0,0
844,1273,260,59,fraud_suspicion,in_progress,2022-05-15 03:13:33+00:00,,,0,0
845,87,382,184,wrong_credentials,resolved,2024-03-12 09:12:52+00:00,2024-10-02 08:47:46+00:00,account_banned,0,0
846,170,1049,103,other,open,2022-09-19 09:49:38+00:00,,,0,0
847,100,769,64,other,in_progress,2025-01-25 11:02:25+00:00,,,0,0
848,1669,323,97,other,open,2021-04-15 04:23:03+00:00,,,0,0
849,298,1985,321,owner_unresponsive,in_progress,2021-08-29 08:38:58+00:00,,,0,0
850,729,682,161,subscription_inactive,in_progress,2023-08-05 19:52:03+00:00,,,0,0
851,414,1982,336,other,in_progress,2021-05-09 19:49:10+00:00,,,0,0
852,340,1140,129,subscription_inactive,escalated,2023-10-28 07:25:29+00:00,,,0,0
853,852,1751,261,owner_unresponsive,open,2024-12-31 15:52:54+00:00,,,0,0
854,1261,9,269,owner_unresponsive,open,2021-10-02 18:54:04+00:00,,,0,0
855,564,438,331,billing_issue,closed,2021-11-30 14:31:34+00:00,2023-06-15 22:09:07+00:00,account_banned,0,0
856,1543,1447,40,other,open,2021-03-16 17:31:10+00:00,,,0,0
857,1270,62,79,access_denied,in_progress,2023-11-29 00:37:11+00:00,,,0,0
858,840,1097,258,subscription_inactive,open,2021-06-03 01:45:33+00:00,,,0,0
859,1132,1833,399,wrong_credentials,in_progress,2023-08-18 08:25:10+00:00,,,0,0
860,228,1692,131,access_denied,resolved,2025-05-05 23:42:19+00:00,2025-05-21 16:50:29+00:00,account_banned,0,0
861,225,897,119,subscription_inactive,in_progress,2025-03-20 00:56:19+00:00,,,0,0
862,711,110,286,wrong_credentials,open,2024-04-11 14:14:30+00:00,,,0,0
863,1439,840,48,wrong_credentials,open,2021-12-15 21:54:26+00:00,,,0,0
864,1273,993,59,owner_unresponsive,open,2023-10-23 01:34:51+00:00,,,0,0
865,1135,1446,389,wrong_credentials,open,2021-09-24 16:03:37+00:00,,,0,0
866,414,859,336,fraud_suspicion,open,2021-09-07 20:37:27+00:00,,,0,0
867,1497,1807,305,access_denied,open,2023-06-02 14:39:37+00:00,,,0,0
868,690,512,399,billing_issue,open,2024-03-16 12:20:57+00:00,,,0,0
869,635,903,158,access_denied,in_progress,2024-06-03 17:19:25+00:00,,,0,0
870,493,1741,235,access_denied,open,2021-01-05 04:27:25+00:00,,,0,0
871,1506,1898,140,other,escalated,2024-09-12 23:53:41+00:00,,,0,0
872,60,1901,296,access_denied,open,2023-05-13 16:30:04+00:00,,,0,0
873,1605,333,269,access_denied,in_progress,2024-04-03 04:54:50+00:00,,,0,0
874,1209,1800,148,wrong_credentials,resolved,2023-06-22 20:50:16+00:00,2023-11-27 16:49:13+00:00,account_banned,0,0
875,1320,1459,163,access_denied,resolved,2024-01-13 00:29:56+00:00,2025-02-14 09:16:23+00:00,no_action,0,0
876,1605,192,269,access_denied,in_progress,2022-04-05 20:14:45+00:00,,,0,0
877,976,412,167,other,resolved,2025-02-23 05:26:05+00:00,2025-04-06 06:07:07+00:00,subscriber_replaced,0,0
878,168,155,219,other,in_progress,2023-03-17 01:23:27+00:00,,,0,0
879,754,1015,140,access_denied,open,2024-10-07 03:34:11+00:00,,,0,0
880,1562,183,370,access_denied,resolved,2022-04-10 05:12:14+00:00,2025-04-05 07:27:56+00:00,refunded,0,0
881,729,902,38,access_denied,in_progress,2023-02-13 02:11:32+00:00,,,0,0
882,1399,1488,72,access_denied,open,2023-02-14 22:01:36+00:00,,,0,0
883,190,1464,386,access_denied,resolved,2024-10-06 08:04:33+00:00,2025-03-19 15:39:32+00:00,no_action,0,0
884,361,549,306,access_denied,in_progress,2023-11-12 07:41:55+00:00,,,0,0
885,1065,1624,258,access_denied,resolved,2025-02-20 18:11:33+00:00,2025-04-19 06:28:18+00:00,no_action,0,0
886,399,635,194,owner_unresponsive,resolved,2023-06-08 14:14:26+00:00,2025-04-26 00:15:23+00:00,owner_warned,0,0
887,1155,1203,256,fraud_suspicion,closed,2025-05-10 05:15:49+00:00,2025-05-10 07:29:35+00:00,subscriber_replaced,0,0
888,1886,840,246,subscription_inactive,open,2024-10-27 11:05:41+00:00,,,0,0
889,1068,608,366,billing_issue,in_progress,2021-07-15 23:52:23+00:00,,,0,0
890,1222,1423,40,owner_unresponsive,open,2023-08-27 15:34:53+00:00,,,0,0
891,793,456,135,subscription_inactive,resolved,2024-05-28 07:56:07+00:00,2024-08-15 10:29:16+00:00,refunded,0,0
892,1272,791,50,access_denied,resolved,2022-08-22 22:25:31+00:00,2024-08-24 18:55:59+00:00,account_banned,0,0
893,1452,1231,177,billing_issue,closed,2024-05-26 13:15:50+00:00,2025-05-27 01:33:44+00:00,refunded,0,0
894,1835,1663,184,fraud_suspicion,in_progress,2023-03-09 06:56:36+00:00,,,0,0
895,62,717,315,subscription_inactive,escalated,2022-12-01 10:17:48+00:00,,,0,0
896,1336,505,250,other,resolved,2023-09-12 21:31:42+00:00,2023-11-28 11:28:34+00:00,,0,0
897,478,636,210,billing_issue,escalated,2025-02-02 19:56:09+00:00,,,0,0
898,97,800,41,billing_issue,closed,2022-08-12 00:04:52+00:00,2025-03-08 08:39:56+00:00,account_banned,0,0
899,287,1105,219,subscription_inactive,resolved,2021-01-25 04:57:20+00:00,2021-04-20 16:18:59+00:00,owner_warned,0,0
900,284,982,223,owner_unresponsive,open,2023-05-09 01:29:46+00:00,,,0,0
901,1456,670,41,access_denied,in_progress,2024-01-31 05:09:08+00:00,,,0,0
902,1258,1747,199,other,open,2022-07-04 18:27:37+00:00,,,0,0
903,1853,1027,155,other,closed,2023-11-30 05:59:34+00:00,2024-08-28 09:20:43+00:00,account_banned,0,0
904,1662,439,397,billing_issue,closed,2024-08-11 22:39:03+00:00,2024-08-03 22:39:03+00:00,,0,0
905,1566,1763,219,billing_issue,resolved,2024-05-11 23:31:42+00:00,2025-02-20 14:54:59+00:00,,0,0
906,687,397,6,wrong_credentials,open,2021-09-07 16:45:57+00:00,,,0,0
907,1896,1103,48,owner_unresponsive,open,2022-03-09 02:37:58+00:00,,,0,0
908,1302,271,352,wrong_credentials,resolved,2024-01-07 10:56:53+00:00,2024-06-20 00:18:57+00:00,account_banned,0,0
909,1302,1125,352,access_denied,resolved,2023-05-23 11:18:07+00:00,2024-03-06 08:17:02+00:00,refunded,0,0
910,510,249,315,billing_issue,open,2024-08-25 21:45:17+00:00,,,0,0
911,1424,1025,255,fraud_suspicion,resolved,2023-12-16 01:57:45+00:00,2023-12-27 01:09:10+00:00,no_action,0,0
912,499,1585,272,access_denied,in_progress,2025-03-07 13:20:03+00:00,,,0,0
913,1967,323,56,access_denied,resolved,2021-01-25 21:00:42+00:00,2023-01-14 09:42:18+00:00,,0,0
914,1702,503,232,wrong_credentials,open,2023-05-15 09:57:32+00:00,,,0,0
915,228,1553,280,wrong_credentials,closed,2024-09-20 13:55:06+00:00,2025-03-28 22:49:01+00:00,owner_warned,0,0
916,1039,1934,196,owner_unresponsive,open,2022-03-30 07:24:21+00:00,,,0,0
917,1053,1881,302,access_denied,resolved,2024-08-28 05:05:38+00:00,2025-02-10 10:13:36+00:00,subscriber_replaced,0,0
918,432,68,351,subscription_inactive,in_progress,2023-05-23 07:49:54+00:00,,,0,0
919,1653,798,355,subscription_inactive,in_progress,2023-12-13 12:58:16+00:00,,,0,0
920,716,1215,191,other,resolved,2023-06-02 10:37:30+00:00,2023-05-12 10:37:30+00:00,account_banned,0,0
921,1406,1612,381,other,escalated,2024-10-12 06:01:19+00:00,,,0,0
922,742,645,157,owner_unresponsive,in_progress,2023-01-03 08:14:54+00:00,,,0,0
923,1341,1687,71,access_denied,open,2023-01-05 08:23:31+00:00,,,0,0
924,1705,1459,304,access_denied,in_progress,2021-09-13 12:16:18+00:00,,,0,0
925,580,978,186,fraud_suspicion,in_progress,2021-01-27 08:48:05+00:00,,,0,0
926,1543,1030,325,wrong_credentials,closed,2022-10-13 18:31:52+00:00,2024-03-09 14:34:23+00:00,no_action,0,0
927,634,14,258,access_denied,escalated,2021-02-07 22:26:27+00:00,,,0,0
928,621,1741,110,owner_unresponsive,in_progress,2024-11-24 01:44:11+00:00,,,0,0
929,595,913,326,access_denied,resolved,2025-03-02 13:27:19+00:00,2025-05-25 15:14:34+00:00,subscriber_replaced,0,0
930,1131,212,240,fraud_suspicion,closed,2024-11-16 06:27:46+00:00,2025-03-09 01:43:50+00:00,no_action,0,0
931,1256,1238,474,wrong_credentials,resolved,2025-01-25 22:29:28+00:00,2025-01-29 20:16:19+00:00,no_action,0,1
932,538,1513,114,other,open,2023-06-25 11:28:01+00:00,,,0,0
933,1889,1459,361,access_denied,open,2022-03-13 11:40:08+00:00,,,0,0
934,1160,1923,154,access_denied,resolved,2025-03-17 11:44:18+00:00,2025-05-14 05:10:55+00:00,owner_warned,0,0
935,1989,652,316,owner_unresponsive,open,2022-11-27 04:00:30+00:00,,,0,0
936,975,643,176,billing_issue,resolved,2023-09-02 12:30:09+00:00,2023-08-26 12:30:09+00:00,owner_warned,0,0
937,853,752,30,subscription_inactive,resolved,2023-05-25 04:47:41+00:00,2024-07-03 21:39:38+00:00,owner_warned,0,0
938,1985,28,203,wrong_credentials,escalated,2023-10-18 12:44:44+00:00,,,0,0
939,432,131,351,access_denied,open,2021-09-07 00:50:08+00:00,,,0,0
940,1079,446,188,access_denied,in_progress,2021-06-15 06:15:24+00:00,,,0,0
941,399,957,194,subscription_inactive,in_progress,2022-10-17 21:58:42+00:00,,,0,0
942,1728,1428,146,owner_unresponsive,open,2023-09-29 14:53:29+00:00,,,0,0
943,1760,1984,63,other,resolved,2024-05-09 16:31:20+00:00,2025-03-29 07:39:05+00:00,account_banned,0,0
944,472,1515,53,access_denied,resolved,2025-04-08 20:55:42+00:00,2025-04-13 07:18:05+00:00,,0,0
945,1397,1332,234,billing_issue,closed,2025-02-03 04:36:02+00:00,2025-01-04 04:36:02+00:00,refunded,0,0
946,1651,1524,238,access_denied,resolved,2023-01-19 07:13:53+00:00,2024-07-27 19:43:35+00:00,refunded,0,0
947,704,1003,248,fraud_suspicion,open,2023-05-17 14:49:49+00:00,,,0,0
948,849,629,324,billing_issue,closed,2025-03-26 14:22:58+00:00,2025-04-11 00:02:24+00:00,no_action,0,0
949,1218,126,163,access_denied,resolved,2022-06-14 10:06:45+00:00,2023-01-20 00:13:32+00:00,refunded,0,0
950,221,716,314,owner_unresponsive,escalated,2024-10-04 18:05:00+00:00,,,0,0
951,306,639,389,other,in_progress,2023-07-14 06:26:47+00:00,,,0,0
952,620,930,155,billing_issue,open,2025-01-04 03:39:10+00:00,,,0,0
953,1114,731,29,access_denied,open,2023-07-24 07:15:06+00:00,,,0,0
954,1819,1584,333,billing_issue,escalated,2023-09-29 17:46:04+00:00,,,0,0
955,1444,439,287,fraud_suspicion,resolved,2021-10-25 18:15:03+00:00,2022-03-12 07:55:25+00:00,,0,0
956,1393,1076,44,wrong_credentials,open,2024-07-16 07:29:36+00:00,,,0,0
957,302,1840,224,access_denied,resolved,2022-05-05 04:02:46+00:00,2025-04-01 16:36:53+00:00,owner_warned,0,0
958,981,304,280,billing_issue,escalated,2025-01-27 04:16:27+00:00,,,0,0
959,1411,1012,11,other,in_progress,2022-04-14 16:18:42+00:00,,,0,0
960,621,1776,199,access_denied,open,2021-09-28 01:55:39+00:00,,,0,0
961,1620,668,119,wrong_credentials,resolved,2024-09-14 14:10:11+00:00,2024-11-07 02:27:01+00:00,no_action,0,0
962,1330,215,259,access_denied,escalated,2021-03-12 18:59:31+00:00,,,0,0
963,1733,532,29,wrong_credentials,escalated,2023-11-12 08:29:04+00:00,,,0,0
964,411,1552,400,access_denied,escalated,2024-01-23 10:10:33+00:00,,,0,0
965,945,695,317,access_denied,resolved,2024-12-22 15:09:38+00:00,2025-05-06 07:43:37+00:00,owner_warned,0,0
966,238,1767,365,other,in_progress,2021-01-29 00:48:26+00:00,,,0,0
967,768,1316,104,wrong_credentials,open,2024-12-30 07:12:46+00:00,,,0,0
968,1691,1,161,owner_unresponsive,open,2023-05-02 19:10:27+00:00,,,0,0
969,1271,1204,54,fraud_suspicion,open,2021-09-30 20:55:11+00:00,,,0,0
970,717,765,11,owner_unresponsive,escalated,2023-10-29 09:25:35+00:00,,,0,0
971,1825,212,97,access_denied,in_progress,2024-11-02 17:13:52+00:00,,,0,0
972,22,391,20,access_denied,in_progress,2024-10-17 11:04:04+00:00,,,0,0
973,18,426,47,owner_unresponsive,closed,2024-12-25 22:07:42+00:00,2025-02-18 07:12:24+00:00,subscriber_replaced,0,0
974,1817,845,393,access_denied,open,2021-03-06 19:38:10+00:00,,,0,0
975,658,772,384,access_denied,open,2021-03-18 07:46:50+00:00,,,0,0
976,529,661,148,fraud_suspicion,in_progress,2024-10-16 17:39:23+00:00,,,0,0
977,1323,20,351,access_denied,closed,2024-01-26 16:34:59+00:00,2025-04-06 06:30:09+00:00,,0,0
978,472,418,87,owner_unresponsive,resolved,2023-03-14 02:49:19+00:00,2023-09-09 19:05:08+00:00,subscriber_replaced,0,0
979,1599,848,128,billing_issue,resolved,2021-09-24 20:01:19+00:00,2023-12-11 14:24:09+00:00,,0,0
980,1518,1351,249,fraud_suspicion,open,2023-12-28 02:29:29+00:00,,,0,0
981,1163,140,126,wrong_credentials,resolved,2022-07-18 19:45:48+00:00,2023-10-30 08:34:39+00:00,subscriber_replaced,0,0
982,116,1880,43,fraud_suspicion,escalated,2024-08-10 11:19:42+00:00,,,0,0
983,1411,417,11,owner_unresponsive,closed,2022-06-22 16:30:30+00:00,2023-02-23 10:28:03+00:00,refunded,0,0
984,510,501,315,owner_unresponsive,open,2025-03-06 07:58:30+00:00,,,0,0
985,1017,302,87,access_denied,resolved,2024-10-15 17:09:37+00:00,2025-02-05 12:33:01+00:00,,0,0
986,200,1721,128,owner_unresponsive,open,2021-01-20 14:52:26+00:00,,,0,0
987,595,1363,294,fraud_suspicion,resolved,2025-04-20 16:54:55+00:00,2025-05-26 07:21:36+00:00,owner_warned,0,0
988,1819,273,333,access_denied,open,2024-09-01 09:56:39+00:00,,,0,0
989,75,1054,475,other,resolved,2023-03-04 19:05:04+00:00,2024-03-22 12:53:10+00:00,no_action,0,1
990,703,1051,61,billing_issue,resolved,2023-09-23 02:35:41+00:00,2024-08-26 06:40:07+00:00,account_banned,0,0
991,1495,1082,94,access_denied,resolved,2024-11-04 16:44:36+00:00,2025-03-14 03:31:04+00:00,,0,0
992,414,1227,151,access_denied,resolved,2024-08-14 04:50:35+00:00,2024-10-28 09:45:56+00:00,subscriber_replaced,0,0
993,244,1424,384,access_denied,in_progress,2024-05-13 13:53:48+00:00,,,0,0
994,964,527,268,access_denied,open,2023-10-13 11:07:44+00:00,,,0,0
995,1933,728,60,wrong_credentials,resolved,2021-06-22 21:01:00+00:00,2021-12-26 18:59:01+00:00,,0,0
996,555,338,261,access_denied,open,2022-04-06 20:13:57+00:00,,,0,0
997,105,168,257,wrong_credentials,closed,2022-06-30 00:10:37+00:00,2024-09-30 02:16:02+00:00,subscriber_replaced,0,0
998,1387,724,344,billing_issue,in_progress,2023-07-07 10:47:11+00:00,,,0,0
999,1503,1629,202,wrong_credentials,closed,2022-01-05 16:03:11+00:00,2024-02-10 23:17:38+00:00,refunded,0,0
1000,1132,1159,91,fraud_suspicion,in_progress,2022-10-26 02:52:09+00:00,,,0,0
1001,233,653,329,other,in_progress,2024-07-31 02:22:30+00:00,,,0,0
1002,1272,667,50,subscription_inactive,in_progress,2025-04-21 01:51:00+00:00,,,0,0
1003,1402,495,28,access_denied,resolved,2023-07-03 10:40:04+00:00,2024-03-02 09:59:41+00:00,account_banned,0,0
1004,139,666,148,subscription_inactive,open,2023-12-23 05:43:43+00:00,,,0,0
1005,1907,1306,265,access_denied,in_progress,2023-08-21 00:10:19+00:00,,,0,0
1006,635,1373,193,access_denied,resolved,2021-07-20 08:18:15+00:00,2022-11-06 05:14:09+00:00,,0,0
1007,1479,381,156,access_denied,resolved,2022-02-01 06:57:21+00:00,2024-10-22 20:08:51+00:00,subscriber_replaced,0,0
1008,947,905,199,access_denied,closed,2023-10-04 23:02:22+00:00,2024-09-06 04:04:40+00:00,refunded,0,0
1009,1452,875,177,subscription_inactive,open,2023-06-08 13:39:21+00:00,,,0,0
1010,1981,1110,100,access_denied,escalated,2021-03-03 14:44:07+00:00,,,0,0
1011,373,1426,397,access_denied,closed,2021-12-05 20:37:03+00:00,2024-05-12 05:34:29+00:00,account_banned,0,0
1012,1574,1166,342,access_denied,open,2025-05-11 21:55:02+00:00,,,0,0
1013,188,420,235,wrong_credentials,open,2025-04-07 14:37:21+00:00,,,0,0
1014,57,1555,238,access_denied,open,2024-12-16 15:55:21+00:00,,,0,0
1015,1320,387,163,access_denied,resolved,2024-04-18 08:29:23+00:00,2024-07-28 15:08:19+00:00,subscriber_replaced,0,0
1016,483,1412,230,billing_issue,escalated,2022-08-10 04:40:27+00:00,,,0,0
1017,804,115,147,other,escalated,2023-08-21 13:53:16+00:00,,,0,0
1018,1039,615,196,access_denied,open,2024-05-01 08:34:36+00:00,,,0,0
1019,826,191,102,access_denied,open,2024-05-11 10:07:56+00:00,,,0,0
1020,812,1392,353,wrong_credentials,resolved,2024-09-17 00:28:18+00:00,2025-04-13 01:39:47+00:00,,0,0
1021,518,582,248,owner_unresponsive,resolved,2021-04-11 10:44:03+00:00,2021-05-17 17:31:58+00:00,,0,0
1022,416,461,234,owner_unresponsive,closed,2024-09-29 11:30:12+00:00,2025-02-13 09:40:41+00:00,subscriber_replaced,0,0
1023,55,224,449,owner_unresponsive,closed,2022-06-24 17:17:49+00:00,2025-03-07 23:56:48+00:00,account_banned,0,1
1024,1908,932,210,fraud_suspicion,in_progress,2022-05-23 17:10:18+00:00,,,0,0
1025,1221,879,185,access_denied,open,2023-02-21 19:20:18+00:00,,,0,0
1026,584,1631,356,fraud_suspicion,closed,2022-12-06 20:38:19+00:00,2024-04-14 08:07:36+00:00,owner_warned,0,0
1027,1041,1041,375,billing_issue,in_progress,2022-02-14 04:09:32+00:00,,,1,0
1028,58,1438,31,subscription_inactive,resolved,2024-02-15 07:50:03+00:00,2025-02-02 11:19:18+00:00,owner_warned,0,0
1029,666,15,307,other,open,2023-07-07 17:53:41+00:00,,,0,0
1030,1329,745,22,access_denied,in_progress,2024-09-18 09:05:50+00:00,,,0,0
1031,325,527,100,subscription_inactive,open,2025-02-25 13:19:36+00:00,,,0,0
1032,1375,90,257,other,open,2022-07-22 08:05:17+00:00,,,0,0
1033,294,1307,303,subscription_inactive,open,2025-03-19 04:13:54+00:00,,,0,0
1034,1431,1481,280,wrong_credentials,in_progress,2024-12-13 05:18:40+00:00,,,0,0
1035,1181,1343,37,access_denied,in_progress,2022-12-01 18:21:41+00:00,,,0,0
1036,599,214,162,access_denied,resolved,2022-11-20 03:19:21+00:00,2024-10-31 11:15:24+00:00,account_banned,0,0
1037,621,1873,110,fraud_suspicion,resolved,2021-05-05 13:17:19+00:00,2025-02-05 16:22:13+00:00,refunded,0,0
1038,814,1090,138,other,open,2022-05-20 03:20:49+00:00,,,0,0
1039,478,670,210,subscription_inactive,open,2024-05-17 09:50:42+00:00,,,0,0
1040,542,1998,125,other,closed,2023-01-19 06:11:55+00:00,2024-12-17 23:27:19+00:00,refunded,0,0
1041,1972,578,275,other,escalated,2025-03-13 21:29:31+00:00,,,0,0
1042,1778,1356,282,owner_unresponsive,escalated,2022-05-22 09:41:27+00:00,,,0,0
1043,1631,1476,231,access_denied,open,2022-03-19 22:12:33+00:00,,,0,0
1044,1787,712,266,billing_issue,open,2025-02-17 10:18:25+00:00,,,0,0
1045,125,1101,292,other,open,2025-05-05 06:55:57+00:00,,,0,0
1046,1942,1942,370,other,resolved,2022-05-08 04:18:53+00:00,2022-08-19 18:03:56+00:00,refunded,1,0
1047,1323,1781,351,other,in_progress,2024-12-02 01:23:24+00:00,,,0,0
1048,1329,1540,22,fraud_suspicion,open,2023-11-11 06:46:06+00:00,,,0,0
1049,866,204,64,wrong_credentials,closed,2025-04-10 07:06:41+00:00,2025-04-03 07:06:41+00:00,refunded,0,0
1050,279,1977,289,access_denied,open,2021-10-03 19:20:54+00:00,,,0,0
1051,654,581,4,other,open,2023-04-10 22:01:43+00:00,,,0,0
1052,1544,63,72,fraud_suspicion,in_progress,2022-10-05 10:13:09+00:00,,,0,0
1053,840,1012,344,access_denied,open,2021-12-31 15:30:10+00:00,,,0,0
1054,1722,1199,172,fraud_suspicion,escalated,2025-01-15 12:43:10+00:00,,,0,0
1055,741,154,388,fraud_suspicion,open,2025-02-11 18:30:51+00:00,,,0,0
1056,167,1670,99,access_denied,escalated,2021-04-26 17:43:31+00:00,,,0,0
1057,1353,1186,205,access_denied,open,2022-11-19 12:49:53+00:00,,,0,0
1058,1173,864,204,owner_unresponsive,escalated,2024-12-09 12:17:34+00:00,,,0,0
1059,74,846,287,billing_issue,escalated,2021-09-02 15:20:31+00:00,,,0,0
1060,1815,1971,155,access_denied,resolved,2023-11-02 23:15:57+00:00,2024-04-18 23:18:53+00:00,account_banned,0,0
1061,1976,1409,164,access_denied,in_progress,2021-07-09 21:25:37+00:00,,,0,0
1062,771,645,63,other,resolved,2021-01-06 10:46:09+00:00,2021-07-05 14:19:07+00:00,,0,0
1063,781,1532,347,access_denied,open,2021-06-05 16:56:39+00:00,,,0,0
1064,1419,1190,319,access_denied,resolved,2024-03-29 04:52:59+00:00,2024-06-06 16:16:02+00:00,no_action,0,0
1065,1017,1741,87,billing_issue,resolved,2021-06-20 21:44:57+00:00,2022-05-01 01:19:58+00:00,account_banned,0,0
1066,1835,958,184,other,resolved,2022-05-14 22:40:00+00:00,2024-01-08 03:39:43+00:00,refunded,0,0
1067,231,465,324,subscription_inactive,escalated,2025-01-25 14:59:31+00:00,,,0,0
1068,1606,1449,67,other,escalated,2022-08-01 08:41:19+00:00,,,0,0
1069,475,1680,329,other,open,2023-05-13 19:56:18+00:00,,,0,0
1070,1151,1261,1,billing_issue,open,2024-04-30 07:53:00+00:00,,,0,0
1071,984,1457,166,other,resolved,2021-11-01 23:56:15+00:00,2024-03-15 13:01:03+00:00,no_action,0,0
1072,1631,1034,59,access_denied,in_progress,2021-02-18 04:52:55+00:00,,,0,0
1073,372,435,245,access_denied,in_progress,2025-02-24 01:23:09+00:00,,,0,0
1074,1058,550,58,access_denied,closed,2024-08-29 00:41:32+00:00,2024-10-27 14:44:29+00:00,no_action,0,0
1075,734,1227,347,subscription_inactive,in_progress,2024-06-12 18:41:17+00:00,,,0,0
1076,302,44,224,access_denied,escalated,2023-09-14 14:50:06+00:00,,,0,0
1077,10,1129,57,other,in_progress,2023-07-17 03:03:13+00:00,,,0,0
1078,263,366,94,billing_issue,open,2023-03-14 22:09:17+00:00,,,0,0
1079,500,715,4,access_denied,open,2023-08-27 13:47:54+00:00,,,0,0
1080,1422,1541,216,owner_unresponsive,resolved,2024-09-16 14:24:15+00:00,2025-04-13 17:52:41+00:00,owner_warned,0,0
1081,1470,257,212,access_denied,open,2021-08-29 20:30:59+00:00,,,0,0
1082,1052,1195,184,access_denied,in_progress,2023-03-14 19:39:24+00:00,,,0,0
1083,1042,1974,57,other,in_progress,2023-07-20 17:52:39+00:00,,,0,0
1084,239,1188,223,access_denied,in_progress,2024-07-24 19:34:49+00:00,,,0,0
1085,620,1588,155,access_denied,resolved,2023-03-30 04:55:51+00:00,2023-10-12 01:21:33+00:00,,0,0
1086,853,311,1,subscription_inactive,open,2023-04-15 00:41:48+00:00,,,0,0
1087,1073,1942,351,access_denied,open,2023-03-17 14:26:03+00:00,,,0,0
1088,495,331,27,access_denied,resolved,2022-10-28 11:16:41+00:00,2023-04-10 03:30:16+00:00,account_banned,0,0
1089,1334,1074,73,fraud_suspicion,resolved,2024-12-08 04:22:55+00:00,2024-12-23 06:27:53+00:00,,0,0
1090,922,1140,164,owner_unresponsive,resolved,2024-07-08 14:10:38+00:00,2025-05-20 07:59:09+00:00,subscriber_replaced,0,0
1091,529,159,247,billing_issue,in_progress,2023-10-30 20:07:18+00:00,,,0,0
1092,442,751,152,subscription_inactive,resolved,2023-05-13 06:11:45+00:00,2023-09-18 17:59:48+00:00,,0,0
1093,448,898,299,subscription_inactive,resolved,2024-05-30 07:13:02+00:00,2025-01-18 02:40:26+00:00,,0,0
1094,416,868,234,access_denied,closed,2021-01-08 03:33:34+00:00,2021-10-12 17:13:45+00:00,refunded,0,0
1095,884,591,300,access_denied,resolved,2023-02-05 06:58:14+00:00,2023-02-17 13:16:31+00:00,owner_warned,0,0
1096,1512,1358,108,wrong_credentials,in_progress,2024-01-26 20:13:58+00:00,,,0,0
1097,1678,1963,433,other,closed,2023-11-22 19:04:44+00:00,2025-01-11 10:51:03+00:00,,0,1
1098,1148,1264,341,access_denied,escalated,2023-02-11 12:07:35+00:00,,,0,0
1099,800,826,215,other,open,2023-05-27 09:25:20+00:00,,,0,0
1100,1983,941,38,fraud_suspicion,resolved,2021-10-03 05:31:46+00:00,2022-07-03 09:16:51+00:00,no_action,0,0
1101,1272,1798,50,owner_unresponsive,resolved,2021-06-04 21:15:35+00:00,2022-08-15 07:23:18+00:00,,0,0
1102,1533,1472,324,billing_issue,open,2022-10-25 17:58:12+00:00,,,0,0
1103,1597,1838,33,wrong_credentials,in_progress,2022-05-09 22:38:16+00:00,,,0,0
1104,448,1483,4,wrong_credentials,open,2021-11-23 20:03:28+00:00,,,0,0
1105,1131,1168,249,subscription_inactive,open,2022-01-03 00:20:43+00:00,,,0,0
1106,793,700,135,billing_issue,in_progress,2021-03-16 00:16:51+00:00,,,0,0
1107,1195,1540,216,wrong_credentials,closed,2023-07-01 11:14:47+00:00,2023-08-21 11:07:14+00:00,no_action,0,0
1108,1257,444,283,fraud_suspicion,closed,2021-10-24 13:12:21+00:00,2024-10-15 00:40:46+00:00,account_banned,0,0
1109,284,246,223,wrong_credentials,closed,2023-06-02 15:38:30+00:00,2023-09-30 01:59:00+00:00,,0,0
1110,718,740,110,other,resolved,2023-05-15 10:47:43+00:00,2023-06-16 18:56:06+00:00,,0,0
