id,user_id,subscription_id,amount_cents,fee_cents,status,created_at,captured_at,currency,stripe_error_code,user_missing,is_failed
5466,1411,11,376,28,succeeded,,2024-12-27 22:05:39+00:00,EUR,,0,False
5467,1411,11,741,65,failed,,2025-01-21 05:05:39+00:00,USD,expired_card,0,True
5468,1411,11,1418,184,failed,,,EUR,insufficient_funds,0,True
5469,1456,41,805,98,succeeded,,2025-05-09 13:42:23+00:00,EUR,,0,False
5470,1487,398,761,86,succeeded,2022-10-05 01:13:19+00:00,2022-10-06 14:13:19+00:00,EUR,,0,False
5471,1487,398,711,44,failed,,,EUR,expired_card,0,True
5472,1487,398,295,28,failed,,,EUR,expired_card,0,True
5473,1487,398,884,50,succeeded,,2023-01-03 22:13:19+00:00,EUR,,0,False
5474,1487,398,1441,168,succeeded,,2023-02-02 22:13:19+00:00,EUR,,0,False
5475,1487,398,371,30,succeeded,,2023-03-06 12:13:19+00:00,EUR,,0,False
5476,1487,398,1249,157,failed,,,EUR,card_declined,0,True
5477,1487,398,1106,150,failed,,,EUR,expired_card,0,True
5478,1487,398,1150,70,canceled,,,EUR,,0,False
5479,1487,398,726,53,canceled,,,EUR,,0,False
5480,1487,398,634,51,failed,,,EUR,expired_card,0,True
5481,1487,398,1037,107,succeeded,,2023-08-31 18:13:19+00:00,EUR,,0,False
5482,1487,398,702,53,succeeded,,2023-10-03 23:13:19+00:00,EUR,,0,False
5483,1487,398,817,92,succeeded,,2023-10-30 05:13:19+00:00,EUR,,0,False
5484,1112,394,890,122,failed,,,EUR,,0,True
5485,1112,394,730,68,succeeded,,2023-08-25 08:14:57+00:00,EUR,,0,False
5486,1112,394,756,100,pending,,,EUR,,0,False
5487,822,114,1430,130,canceled,,,EUR,,0,False
5488,822,114,1087,75,succeeded,,,EUR,,0,False
5489,822,114,1038,60,failed,,,EUR,expired_card,0,True
5490,822,114,450,63,succeeded,,2025-01-18 20:19:14+00:00,EUR,,0,False
5491,822,114,1290,159,failed,,,EUR,,0,True
5492,822,114,693,100,disputed,2025-03-20 22:19:14+00:00,,EUR,,0,False
5493,822,114,1000,138,succeeded,,2025-04-19 05:19:14+00:00,GBP,,0,False
5494,822,114,722,84,succeeded,,2025-05-21 01:19:14+00:00,EUR,,0,False
5495,920,234,292,21,succeeded,,2022-03-09 17:23:07+00:00,EUR,,0,False
5496,920,234,472,53,failed,,,USD,do_not_honor,0,True
5497,920,234,1135,85,failed,,,EUR,card_declined,0,True
5498,920,234,1191,175,failed,,,EUR,stolen_card,0,True
5499,920,234,1050,130,succeeded,,2022-07-11 16:23:07+00:00,EUR,,0,False
5500,295,299,634,86,succeeded,2024-03-25 15:10:01+00:00,2024-03-27 19:10:01+00:00,EUR,,0,False
5501,295,299,1267,105,succeeded,,2024-04-24 15:10:01+00:00,EUR,,0,False
5502,295,299,614,46,refunded,,,USD,,0,False
5503,295,299,367,18,failed,,,EUR,,0,True
5504,295,299,1150,161,succeeded,,2024-07-28 09:10:01+00:00,EUR,,0,False
5505,295,299,1329,163,failed,2024-08-21 15:10:01+00:00,,EUR,lost_card,0,True
5506,295,299,1016,127,succeeded,2024-09-18 14:10:01+00:00,2024-09-21 07:10:01+00:00,EUR,,0,False
5507,295,299,703,68,succeeded,,2024-10-22 22:10:01+00:00,EUR,,0,False
5508,295,299,761,106,succeeded,,2024-11-20 03:10:01+00:00,EUR,,0,False
5509,295,299,756,50,succeeded,,2024-12-25 03:10:01+00:00,EUR,,0,False
5510,295,299,878,91,succeeded,,2025-01-21 21:10:01+00:00,EUR,,0,False
5511,295,299,681,59,succeeded,2025-02-21 15:10:01+00:00,2025-02-23 14:10:01+00:00,EUR,,0,False
5512,295,299,789,84,succeeded,,2025-03-20 08:10:01+00:00,EUR,,0,False
5513,295,299,1094,82,failed,,,EUR,stolen_card,0,True
5514,295,299,467,67,succeeded,2025-05-19 15:10:01+00:00,2025-05-20 23:10:01+00:00,EUR,,0,False
5515,11,277,1173,117,pending,,,EUR,,0,False
5516,11,277,1245,92,failed,,,EUR,do_not_honor,0,True
5517,11,277,514,69,refunded,,,EUR,,0,False
5518,11,277,1241,83,failed,,,EUR,card_declined,0,True
5519,1347,25,372,23,pending,,,EUR,,0,False
5520,1347,25,892,87,failed,,,EUR,do_not_honor,0,True
5521,1347,25,913,118,succeeded,,2022-10-02 09:34:47+00:00,EUR,,0,False
5522,1347,25,635,65,failed,,,EUR,fraudulent,0,True
5523,1347,25,1303,97,succeeded,,2022-12-01 21:34:47+00:00,EUR,,0,False
5524,1347,25,360,33,failed,,,EUR,fraudulent,0,True
5525,1347,25,312,18,disputed,,,EUR,,0,False
5526,1347,25,466,31,succeeded,,2023-03-02 13:34:47+00:00,EUR,,0,False
5527,1347,25,250,22,succeeded,,2023-04-02 12:34:47+00:00,EUR,,0,False
5528,1347,25,1357,142,succeeded,,2023-04-29 01:34:47+00:00,EUR,,0,False
5529,1347,25,1376,94,failed,,,EUR,card_declined,0,True
5530,1347,25,524,56,failed,,,USD,insufficient_funds,0,True
5531,1347,25,1216,85,pending,,,EUR,,0,False
5532,1347,25,254,37,failed,,,USD,do_not_honor,0,True
5533,1450,311,255,24,succeeded,,2023-07-28 23:36:21+00:00,EUR,,0,False
5534,1450,311,1173,92,succeeded,,2023-08-30 14:36:21+00:00,EUR,,0,False
5535,1450,311,471,61,succeeded,,2023-10-02 21:36:21+00:00,EUR,,0,False
5536,1450,311,625,49,succeeded,,2023-10-24 08:36:21+00:00,USD,,0,False
5537,1450,311,357,31,succeeded,,2023-11-26 13:36:21+00:00,EUR,,0,False
5538,1450,311,495,46,succeeded,,2023-12-27 17:36:21+00:00,EUR,,0,False
5539,1450,311,972,110,succeeded,,2024-01-26 02:36:21+00:00,EUR,,0,False
5540,1450,311,1308,90,succeeded,,2024-02-25 00:36:21+00:00,EUR,,0,False
5541,1601,61,1015,104,succeeded,2024-04-06 05:37:34+00:00,2024-04-07 13:37:34+00:00,EUR,,0,False
5542,1601,61,1131,120,failed,,,EUR,stolen_card,0,True
5543,1601,61,1338,116,pending,,,EUR,,0,False
5544,1601,61,454,59,succeeded,2024-07-09 05:37:34+00:00,2024-07-12 00:37:34+00:00,EUR,,0,False
5545,1601,61,1344,167,succeeded,,2024-08-04 08:37:34+00:00,EUR,,0,False
5546,1601,61,720,38,succeeded,2024-09-07 05:37:34+00:00,2024-09-08 00:37:34+00:00,EUR,,0,False
5547,1601,61,1201,140,succeeded,,2024-10-03 05:37:34+00:00,EUR,,0,False
5548,1601,61,1228,163,pending,,,EUR,,0,False
5549,658,384,606,40,disputed,,,EUR,,0,False
5550,658,384,403,53,pending,,,EUR,,0,False
5551,1792,140,1426,180,succeeded,,2024-06-16 15:05:48+00:00,EUR,,0,False
5552,1792,140,785,74,succeeded,,2024-07-21 07:05:48+00:00,EUR,,0,False
5553,1792,140,874,103,succeeded,,2024-08-19 20:05:48+00:00,USD,,0,False
5554,1792,140,470,49,succeeded,,2024-09-22 04:05:48+00:00,EUR,,0,False
5555,1792,140,451,31,succeeded,2024-10-18 08:05:48+00:00,2024-10-21 04:05:48+00:00,EUR,,0,False
5556,1792,140,366,35,succeeded,,2024-11-16 10:05:48+00:00,EUR,,0,False
5557,1792,140,344,44,pending,,,EUR,,0,False
5558,1792,140,1443,131,succeeded,,,EUR,,0,False
5559,641,49,1208,114,failed,,,EUR,fraudulent,0,True
5560,641,49,375,48,succeeded,2023-11-16 23:19:22+00:00,2023-11-19 01:19:22+00:00,EUR,,0,False
5561,641,49,1194,164,succeeded,,2023-12-24 04:19:22+00:00,EUR,,0,False
5562,641,49,1145,1423,succeeded,2024-01-21 23:19:22+00:00,2024-01-22 23:19:22+00:00,EUR,,0,False
5563,641,49,613,44,succeeded,,2024-02-15 12:19:22+00:00,EUR,,0,False
5564,641,49,261,24,succeeded,,2024-03-17 04:19:22+00:00,EUR,,0,False
5565,641,49,522,44,succeeded,,2024-04-20 08:19:22+00:00,EUR,,0,False
5566,641,49,1203,82,succeeded,,2024-05-21 05:19:22+00:00,EUR,,0,False
5567,641,49,767,56,succeeded,,2024-06-17 16:19:22+00:00,EUR,,0,False
5568,641,49,1221,124,succeeded,,2024-07-16 14:19:22+00:00,EUR,,0,False
5569,641,49,592,37,succeeded,,2024-08-15 21:19:22+00:00,EUR,,0,False
5570,641,49,812,64,pending,,,EUR,,0,False
5571,632,382,983,103,succeeded,,2024-05-27 02:08:04+00:00,EUR,,0,False
5572,632,382,533,30,succeeded,,2024-06-23 10:08:04+00:00,EUR,,0,False
5573,632,382,1173,90,pending,,,EUR,,0,False
5574,632,382,1345,160,pending,,,USD,,0,False
5575,632,382,455,48,succeeded,,2024-09-19 02:08:04+00:00,EUR,,0,False
5576,632,382,1259,92,failed,,,EUR,stolen_card,0,True
5577,632,382,609,80,succeeded,,2024-11-22 21:08:04+00:00,EUR,,0,False
5578,632,382,849,96,failed,2024-12-16 02:08:04+00:00,,EUR,fraudulent,0,True
5579,632,382,305,20,succeeded,,2025-01-22 04:08:04+00:00,EUR,,0,False
5580,632,382,572,275,refunded,,,EUR,,0,False
5581,632,382,1087,109,refunded,,,EUR,,0,False
5582,632,382,537,38,failed,,,EUR,incorrect_cvc,0,True
5583,632,382,572,69,succeeded,,2025-05-16 21:08:04+00:00,EUR,,0,False
5584,1734,193,1224,68,pending,2024-11-30 02:17:55+00:00,,EUR,,0,False
5585,1734,193,1076,146,succeeded,,2025-01-03 03:17:55+00:00,EUR,,0,False
5586,1734,193,1375,96,succeeded,,2025-01-30 23:17:55+00:00,EUR,,0,False
5587,1734,193,998,134,succeeded,,2025-02-26 12:17:55+00:00,EUR,,0,False
5588,1734,193,444,61,disputed,,2025-03-30 05:17:55+00:00,EUR,,0,False
5589,1734,193,942,132,succeeded,,2025-04-28 03:17:55+00:00,EUR,,0,False
5590,1734,193,514,52,succeeded,,2025-05-27 05:17:55+00:00,EUR,,0,False
5591,518,248,1438,184,succeeded,,2025-05-15 21:10:55+00:00,EUR,,0,False
5592,1266,313,1350,131,failed,,,EUR,do_not_honor,0,True
5593,1266,313,1076,68,succeeded,,2025-01-12 21:57:24+00:00,EUR,,0,False
5594,1266,313,767,102,succeeded,,2025-02-09 21:57:24+00:00,EUR,,0,False
5595,1266,313,443,52,succeeded,,2025-03-10 01:57:24+00:00,EUR,,0,False
5596,1266,313,1093,70,failed,2025-04-06 11:57:24+00:00,,EUR,insufficient_funds,0,True
5597,1266,313,1073,1262,succeeded,,2025-05-07 08:57:24+00:00,EUR,,0,False
5598,1307,79,1281,174,failed,,,EUR,processing_error,0,True
5599,1307,79,845,83,succeeded,,2022-01-07 18:48:35+00:00,EUR,,0,False
5600,1307,79,1426,177,succeeded,,2022-02-07 20:48:35+00:00,EUR,,0,False
5601,1307,79,799,79,disputed,2022-03-08 09:48:35+00:00,,EUR,,0,False
5602,1307,79,564,50,failed,,,EUR,processing_error,0,True
5603,1307,79,1006,89,failed,,,USD,,0,True
5604,1307,79,596,35,succeeded,,2022-06-04 22:48:35+00:00,EUR,,0,False
5605,1307,79,1461,76,succeeded,,2022-07-07 10:48:35+00:00,EUR,,0,False
5606,1307,79,632,85,failed,,2022-07-31 11:48:35+00:00,USD,card_declined,0,True
5607,1307,79,627,52,refunded,,,EUR,,0,False
5608,1307,79,279,36,succeeded,,2022-10-03 03:48:35+00:00,EUR,,0,False
5609,1307,79,1162,134,failed,,,EUR,incorrect_cvc,0,True
5610,446,198,550,52,succeeded,,2024-05-20 19:59:14+00:00,EUR,,0,False
5611,446,198,1490,177,succeeded,2024-06-18 15:59:14+00:00,2024-06-19 04:59:14+00:00,EUR,,0,False
5612,446,198,1151,162,refunded,2024-07-13 16:59:14+00:00,,EUR,,0,False
5613,446,198,1400,133,succeeded,,2024-08-15 13:59:14+00:00,EUR,,0,False
5614,446,198,611,90,failed,,,EUR,card_declined,0,True
5615,446,198,1187,112,succeeded,,2024-10-15 12:59:14+00:00,EUR,,0,False
5616,446,198,491,32,succeeded,,2024-11-18 18:59:14+00:00,EUR,,0,False
5617,446,198,1231,75,failed,,,EUR,stolen_card,0,True
5618,446,198,1433,87,succeeded,,2025-01-13 12:59:14+00:00,EUR,,0,False
5619,446,198,512,34,refunded,2025-02-14 16:59:14+00:00,,EUR,,0,False
5620,446,198,432,63,succeeded,,2025-03-16 23:59:14+00:00,EUR,,0,False
5621,446,198,739,67,succeeded,2025-04-12 16:59:14+00:00,2025-04-15 08:59:14+00:00,EUR,,0,False
5622,446,198,367,39,failed,,,EUR,do_not_honor,0,True
5623,10,57,1098,75,failed,,,EUR,,0,True
5624,10,57,369,35,failed,2021-08-08 16:58:29+00:00,,EUR,fraudulent,0,True
5625,10,57,1103,119,failed,,,EUR,expired_card,0,True
5626,10,57,1252,73,failed,,,EUR,lost_card,0,True
5627,10,57,484,59,pending,,,EUR,,0,False
5628,10,57,753,46,succeeded,,2021-12-10 16:58:29+00:00,EUR,,0,False
5629,10,57,781,102,failed,,,EUR,insufficient_funds,0,True
5630,10,57,387,55,succeeded,,2022-02-07 22:58:29+00:00,EUR,,0,False
5631,10,57,1062,90,succeeded,,2022-03-13 14:58:29+00:00,EUR,,0,False
5632,10,57,325,24,succeeded,,2022-04-07 14:58:29+00:00,EUR,,0,False
5633,10,57,1087,65,refunded,,,EUR,,0,False
5634,10,57,1220,156,succeeded,,2022-06-06 12:58:29+00:00,EUR,,0,False
5635,10,57,1401,119,failed,,,EUR,insufficient_funds,0,True
5636,1728,342,304,43,failed,2025-01-14 19:57:44+00:00,,GBP,incorrect_cvc,0,True
5637,1728,342,1126,139,failed,,,EUR,stolen_card,0,True
5638,1728,342,934,65,disputed,,,USD,,0,False
5639,1728,342,257,29,succeeded,,2025-04-17 11:57:44+00:00,EUR,,0,False
5640,1728,342,1262,116,succeeded,,,EUR,,0,False
5641,383,389,1276,70,failed,,,EUR,card_declined,0,True
5642,383,389,991,131,succeeded,,2021-01-30 15:16:27+00:00,EUR,,0,False
5643,383,389,205,30,failed,,,USD,incorrect_cvc,0,True
5644,383,389,471,60,succeeded,,2021-04-03 14:16:27+00:00,EUR,,0,False
5645,383,389,494,51,pending,2021-05-02 19:16:27+00:00,,EUR,,0,False
5646,383,389,1321,183,succeeded,,2021-06-03 15:16:27+00:00,EUR,,0,False
5647,383,389,617,36,succeeded,,,EUR,,0,False
5648,1316,18,1154,139,failed,,,EUR,,0,True
5649,1316,18,1062,56,failed,,,EUR,fraudulent,0,True
5650,1316,18,696,86,failed,2024-10-21 19:35:48+00:00,,EUR,lost_card,0,True
5651,1316,18,1137,74,failed,2024-11-24 19:35:48+00:00,,EUR,incorrect_cvc,0,True
5652,1316,18,477,28,disputed,2024-12-21 18:35:48+00:00,,EUR,,0,False
5653,1128,293,737,103,succeeded,,2024-09-18 21:59:51+00:00,EUR,,0,False
5654,1128,293,1391,89,succeeded,,2024-10-18 12:59:51+00:00,EUR,,0,False
5655,1128,293,397,23,failed,,,EUR,lost_card,0,True
5656,1128,293,884,52,succeeded,,2024-12-16 08:59:51+00:00,EUR,,0,False
5657,1128,293,210,22,succeeded,,2025-01-17 23:59:51+00:00,EUR,,0,False
5658,1128,293,685,89,succeeded,,2025-02-09 09:59:51+00:00,GBP,,0,False
5659,1128,293,1493,214,succeeded,,2025-03-17 23:59:51+00:00,EUR,,0,False
5660,1128,293,302,37,failed,,,EUR,incorrect_cvc,0,True
5661,1128,293,610,59,failed,,,EUR,lost_card,0,True
5662,1940,372,1319,86,succeeded,,2022-05-20 11:38:39+00:00,EUR,,0,False
5663,1940,372,710,75,succeeded,,2022-06-21 17:38:39+00:00,EUR,,0,False
5664,1940,372,683,90,disputed,,,EUR,,0,False
5665,1940,372,511,26,failed,,2022-08-15 16:38:39+00:00,EUR,expired_card,0,True
5666,1940,372,211,28,succeeded,,2022-09-16 03:38:39+00:00,EUR,,0,False
5667,1940,372,1091,131,failed,,,EUR,processing_error,0,True
5668,1940,372,1134,147,succeeded,,2022-11-17 18:38:39+00:00,EUR,,0,False
5669,1940,372,1481,204,refunded,2022-12-12 14:38:39+00:00,,EUR,,0,False
5670,1940,372,853,105,succeeded,,2023-01-18 11:38:39+00:00,EUR,,0,False
5671,1940,372,1201,64,succeeded,,2023-02-12 04:38:39+00:00,EUR,,0,False
5672,1940,372,1327,123,succeeded,,2023-03-15 11:38:39+00:00,EUR,,0,False
5673,1940,372,1154,153,succeeded,,,EUR,,0,False
5674,1940,372,976,77,succeeded,,2023-05-14 17:38:39+00:00,EUR,,0,False
5675,1940,372,497,50,succeeded,,2023-06-12 00:38:39+00:00,EUR,,0,False
5676,1940,372,775,42,succeeded,,2023-07-18 07:38:39+00:00,EUR,,0,False
5677,368,382,584,40,succeeded,,2022-09-24 23:29:32+00:00,EUR,,0,False
5678,368,382,1205,1401,succeeded,,2022-10-22 09:29:32+00:00,EUR,,0,False
5679,368,382,1023,152,succeeded,,2022-11-22 13:29:32+00:00,EUR,,0,False
5680,368,382,763,109,failed,,,EUR,,0,True
5690,471,269,1172,70,failed,,,EUR,fraudulent,0,True
5691,471,269,360,27,failed,2025-05-21 11:24:05+00:00,,EUR,do_not_honor,0,True
5692,715,107,1054,64,succeeded,,2023-04-15 19:04:03+00:00,EUR,,0,False
5693,715,107,599,81,succeeded,,2023-05-18 08:04:03+00:00,EUR,,0,False
5694,715,107,931,132,failed,,,EUR,insufficient_funds,0,True
5695,715,107,1437,161,succeeded,,2023-07-15 20:04:03+00:00,EUR,,0,False
5696,1314,173,573,66,succeeded,,2022-07-25 22:42:33+00:00,EUR,,0,False
5697,1314,173,1276,121,succeeded,,2022-08-23 11:42:33+00:00,EUR,,0,False
5698,1314,173,1255,63,canceled,2022-09-22 19:42:33+00:00,,EUR,,0,False
5699,1314,173,998,80,failed,,,EUR,processing_error,0,True
5700,1314,173,1023,79,succeeded,,2022-11-22 07:42:33+00:00,EUR,,0,False
5701,1314,173,215,29,failed,,2022-12-24 21:42:33+00:00,EUR,card_declined,0,True
5702,1314,173,1460,100,succeeded,,2023-01-23 11:42:33+00:00,EUR,,0,False
5703,1314,173,276,19,succeeded,,2023-02-18 21:42:33+00:00,EUR,,0,False
5704,1144,370,654,70,succeeded,2024-12-29 14:48:11+00:00,2025-01-01 08:48:11+00:00,GBP,,0,False
5705,1144,370,1439,122,succeeded,,2025-01-23 20:48:11+00:00,EUR,,0,False
5706,1144,370,923,50,succeeded,,2025-02-21 20:48:11+00:00,EUR,,0,False
5707,1144,370,1159,126,succeeded,,2025-03-28 14:48:11+00:00,EUR,,0,False
5708,1144,370,213,22,pending,,,EUR,,0,False
5709,1144,370,1236,94,failed,,,USD,,0,True
5710,956,112,216,23,succeeded,,2024-11-27 19:15:26+00:00,EUR,,0,False
5711,956,112,449,48,failed,,,EUR,processing_error,0,True
5712,956,112,685,84,succeeded,,2025-01-26 12:15:26+00:00,EUR,,0,False
5713,956,112,395,25,succeeded,,2025-02-24 18:15:26+00:00,EUR,,0,False
5714,956,112,784,96,pending,,,EUR,,0,False
5715,956,112,990,98,succeeded,,2025-04-29 18:15:26+00:00,EUR,,0,False
5716,956,112,741,58,succeeded,,2025-05-28 14:15:26+00:00,EUR,,0,False
5717,1344,191,1345,133,pending,,,EUR,,0,False
5718,1344,191,1130,61,pending,,,EUR,,0,False
5719,1344,191,1434,145,succeeded,2025-05-20 19:51:05+00:00,2025-05-23 14:51:05+00:00,EUR,lost_card,0,False
5720,1218,163,1407,101,succeeded,,2022-10-30 20:41:06+00:00,EUR,,0,False
5721,1218,163,944,67,canceled,,,EUR,,0,False
5722,1218,163,810,57,succeeded,,2022-12-29 05:41:06+00:00,EUR,,0,False
5723,1218,163,772,110,failed,,,EUR,insufficient_funds,0,True
5724,1215,117,507,73,succeeded,,2025-01-17 00:48:41+00:00,EUR,,0,False
5725,1215,117,588,69,succeeded,,2025-02-19 11:48:41+00:00,EUR,,0,False
5726,1215,117,1347,182,succeeded,,2025-03-21 00:48:41+00:00,EUR,,0,False
5727,1215,117,816,46,failed,,,EUR,processing_error,0,True
5728,1215,117,604,60,failed,,,EUR,incorrect_cvc,0,True
5729,1826,81,265,30,succeeded,,2020-11-02 09:05:26+00:00,USD,,0,False
5730,1826,81,930,95,succeeded,,2020-12-01 20:05:26+00:00,EUR,,0,False
5731,1826,81,1199,122,pending,,,EUR,,0,False
5732,1826,81,593,48,succeeded,,2021-02-04 18:05:26+00:00,EUR,,0,False
5733,1826,81,1416,135,failed,2021-03-05 18:05:26+00:00,,EUR,lost_card,0,True
5734,1826,81,542,73,succeeded,,2021-04-02 21:05:26+00:00,EUR,,0,False
5735,1826,81,1010,90,succeeded,,2021-05-05 00:05:26+00:00,EUR,,0,False
5736,1826,81,535,63,succeeded,2021-06-04 18:05:26+00:00,2021-06-06 07:05:26+00:00,EUR,,0,False
5737,1826,81,205,331,succeeded,,2021-07-02 03:05:26+00:00,EUR,,0,False
5738,186,82,472,42,succeeded,,2023-12-01 02:56:55+00:00,EUR,,0,False
5739,186,82,293,20,succeeded,,2024-01-01 06:56:55+00:00,EUR,,0,False
5740,186,82,1153,93,succeeded,,2024-01-26 17:56:55+00:00,EUR,,0,False
5741,186,82,909,118,succeeded,2024-02-24 04:56:55+00:00,2024-02-26 22:56:55+00:00,EUR,,0,False
5742,186,82,743,109,succeeded,,2024-03-31 12:56:55+00:00,EUR,,0,False
5743,186,82,1293,187,succeeded,,2024-05-02 00:56:55+00:00,EUR,,0,False
5744,186,82,1401,140,failed,,,EUR,do_not_honor,0,True
5745,186,82,1423,104,succeeded,,,EUR,,0,False
5746,186,82,521,46,succeeded,,2024-07-30 20:56:55+00:00,EUR,,0,False
5747,186,82,213,10,succeeded,2024-08-28 05:56:55+00:00,2024-08-30 23:56:55+00:00,EUR,,0,False
5748,186,82,933,64,succeeded,,2024-09-26 07:56:55+00:00,EUR,,0,False
5749,186,82,846,104,succeeded,,2024-10-22 03:56:55+00:00,EUR,,0,False
5750,186,82,649,46,succeeded,,2024-11-22 15:56:55+00:00,EUR,,0,False
5751,186,82,636,37,failed,,,EUR,processing_error,0,True
5752,406,174,763,109,succeeded,,2024-09-04 15:55:11+00:00,EUR,,0,False
5753,1852,252,1322,86,succeeded,,2024-04-26 12:40:00+00:00,EUR,,0,False
5754,1852,252,1442,101,succeeded,,2024-05-25 06:40:00+00:00,EUR,,0,False
5755,1852,252,1188,79,succeeded,2024-06-27 09:40:00+00:00,2024-06-29 20:40:00+00:00,EUR,,0,False
5756,1852,252,1080,69,failed,,,EUR,,0,True
5757,1852,252,382,49,succeeded,,2024-08-23 14:40:00+00:00,EUR,,0,False
5758,249,215,1213,127,succeeded,,,EUR,,0,False
5759,249,215,447,40,succeeded,,2024-06-18 19:28:27+00:00,EUR,,0,False
5760,249,215,1105,60,failed,,,EUR,lost_card,0,True
5761,249,215,531,66,canceled,,,EUR,,0,False
5762,249,215,787,112,succeeded,,2024-09-13 22:28:27+00:00,EUR,,0,False
5763,249,215,386,46,succeeded,,2024-10-17 18:28:27+00:00,EUR,,0,False
5764,249,215,1050,128,pending,2024-11-11 22:28:27+00:00,,EUR,,0,False
5765,249,215,764,52,succeeded,,2024-12-14 22:28:27+00:00,EUR,,0,False
5766,249,215,280,27,failed,,,EUR,incorrect_cvc,0,True
5767,249,215,1014,84,succeeded,,2025-02-10 02:28:27+00:00,EUR,,0,False
5768,249,215,792,73,succeeded,,2025-03-12 20:28:27+00:00,EUR,,0,False
5769,249,215,327,34,failed,,,EUR,insufficient_funds,0,True
5770,249,215,884,86,failed,,,EUR,fraudulent,0,True
5771,812,353,911,1027,succeeded,,2023-11-01 21:10:10+00:00,EUR,,0,False
5772,812,353,844,61,failed,,,EUR,stolen_card,0,True
5773,812,353,979,103,pending,,,EUR,,0,False
5774,812,353,1336,97,succeeded,,2024-01-28 04:10:10+00:00,USD,,0,False
5775,812,353,1169,95,succeeded,,2024-02-23 03:10:10+00:00,EUR,,0,False
5776,812,353,770,96,succeeded,,2024-03-28 12:10:10+00:00,EUR,,0,False
5777,812,353,1329,66,failed,,,EUR,do_not_honor,0,True
5778,812,353,514,54,failed,,,EUR,lost_card,0,True
5779,148,210,423,53,succeeded,,2024-10-29 15:20:25+00:00,EUR,,0,False
5780,148,210,1019,98,succeeded,,2024-11-29 23:20:25+00:00,EUR,,0,False
5781,148,210,378,653,succeeded,,2024-12-30 07:20:25+00:00,EUR,,0,False
5782,148,210,1381,1497,succeeded,,2025-01-30 02:20:25+00:00,EUR,,0,False
5783,148,210,508,46,failed,2025-02-27 23:20:25+00:00,,EUR,lost_card,0,True
5784,148,210,439,52,succeeded,,2025-03-29 11:20:25+00:00,EUR,,0,False
5785,148,210,1339,154,failed,,,EUR,insufficient_funds,0,True
5786,148,210,1181,136,succeeded,,2025-05-25 23:20:25+00:00,EUR,,0,False
5787,692,148,1017,67,succeeded,,2025-01-18 00:40:10+00:00,EUR,,0,False
5788,692,148,748,65,succeeded,,2025-02-22 14:40:10+00:00,EUR,,0,False
5789,692,148,490,55,succeeded,,2025-03-19 00:40:10+00:00,EUR,,0,False
5790,692,148,1363,107,succeeded,,2025-04-17 23:40:10+00:00,EUR,,0,False
5791,692,148,965,61,failed,,,EUR,processing_error,0,True
5792,984,166,1371,90,succeeded,,2024-03-21 11:27:31+00:00,EUR,,0,False
5793,984,166,787,41,failed,,,EUR,processing_error,0,True
5794,984,166,1104,141,succeeded,,2024-05-23 13:27:31+00:00,EUR,,0,False
5795,984,166,1091,75,succeeded,,2024-06-21 14:27:31+00:00,EUR,,0,False
5796,1273,59,763,46,failed,2023-06-13 19:13:16+00:00,,EUR,stolen_card,0,True
5797,1273,59,1381,118,succeeded,,2023-07-17 15:13:16+00:00,EUR,,0,False
5798,1273,59,400,53,succeeded,,2023-08-15 12:13:16+00:00,EUR,,0,False
5799,1273,59,1059,144,failed,,,EUR,incorrect_cvc,0,True
5800,1273,59,417,53,failed,,,EUR,expired_card,0,True
5801,1273,59,523,30,succeeded,,2023-11-17 02:13:16+00:00,EUR,,0,False
5802,1273,59,1289,118,failed,,,EUR,insufficient_funds,0,True
5803,1273,59,532,63,succeeded,,2024-01-11 10:13:16+00:00,EUR,,0,False
5804,1273,59,783,113,failed,,,EUR,,0,True
5805,1273,59,466,46,succeeded,,2024-03-09 05:13:16+00:00,EUR,,0,False
5806,1273,59,689,69,succeeded,,2024-04-07 23:13:16+00:00,EUR,,0,False
5807,1273,59,1437,97,succeeded,,2024-05-10 14:13:16+00:00,EUR,,0,False
5808,1273,59,692,34,failed,,,EUR,incorrect_cvc,0,True
5809,1273,59,1021,118,succeeded,,2024-07-11 11:13:16+00:00,EUR,,0,False
5810,1273,59,215,21,failed,,,EUR,card_declined,0,True
5811,1273,59,1052,150,succeeded,,2024-09-08 00:13:16+00:00,EUR,,0,False
5812,1273,59,1446,152,succeeded,,2024-10-09 05:13:16+00:00,EUR,,0,False
5813,1495,375,220,19,succeeded,,2023-01-20 03:06:43+00:00,EUR,,0,False
5814,1495,375,455,66,refunded,,,EUR,,0,False
5815,1495,375,1365,188,failed,,,EUR,do_not_honor,0,True
5816,1495,375,1237,128,pending,,,EUR,,0,False
5817,1495,375,532,33,pending,,,EUR,,0,False
5818,1495,375,413,58,succeeded,,2023-06-24 17:06:43+00:00,USD,,0,False
5819,1495,375,319,39,succeeded,,2023-07-24 01:06:43+00:00,EUR,,0,False
5820,1495,375,1104,146,succeeded,,2023-08-21 00:06:43+00:00,EUR,,0,False
5821,1495,375,792,44,pending,,,EUR,,0,False
5822,1278,385,1010,109,pending,,,USD,,0,False
5823,1278,385,268,14,failed,,,EUR,incorrect_cvc,0,True
5824,1278,385,1080,158,failed,2025-05-15 22:58:37+00:00,,EUR,,0,True
5825,18,47,1273,161,pending,,,EUR,,0,False
5826,18,47,1011,90,succeeded,,,EUR,,0,False
